GEO_ID,NAME,STATE_NUM,Population,STUDIO,1_BED,2_BED,3_BED,4_BED
0500000US13125,Glascock County,13,2984,648,684,772,1044,1048
0500000US13127,Glynn County,13,85008,810,815,998,1348,1633
0500000US13129,Gordon County,13,57756,582,655,790,1107,1216
0500000US13131,Grady County,13,24693,606,610,803,1082,1105
0500000US13133,Greene County,13,17808,639,643,819,1027,1144
0500000US13135,Gwinnett County,13,926414,1345,1375,1553,1890,2308
0500000US13137,Habersham County,13,45204,516,652,772,1049,1053
0500000US13139,Hall County,13,201434,967,1062,1200,1521,1728
0500000US13141,Hancock County,13,8500,648,684,772,1048,1315
0500000US13143,Haralson County,13,29608,750,755,913,1298,1555
0500000US13145,Harris County,13,34676,759,819,945,1276,1610
0500000US13147,Hart County,13,25981,661,665,876,1066,1264
0500000US13149,Heard County,13,11785,1345,1375,1553,1890,2308
0500000US13151,Henry County,13,229994,1345,1375,1553,1890,2308
0500000US13153,Houston County,13,155317,848,934,1055,1432,1692
0500000US13155,Irwin County,13,9379,602,606,772,940,1123
0500000US13157,Jackson County,13,70467,686,691,909,1238,1351
0500000US13159,Jasper County,13,14074,1345,1375,1553,1890,2308
0500000US13161,Jeff Davis County,13,15063,602,606,772,940,1113
0500000US13163,Jefferson County,13,15489,583,586,772,940,1315
0500000US13165,Jenkins County,13,8787,602,606,772,1097,1123
0500000US13167,Johnson County,13,9717,648,684,772,1062,1123
0500000US13169,Jones County,13,28622,719,838,969,1207,1302
0500000US13171,Lamar County,13,18834,717,722,950,1256,1276
0500000US13173,Lanier County,13,10534,680,685,895,1219,1411
0500000US13175,Laurens County,13,47404,603,607,772,1064,1315
0500000US13177,Lee County,13,29735,735,748,880,1153,1402
0500000US13179,Liberty County,13,62039,928,949,1072,1524,1826
0500000US13181,Lincoln County,13,7929,584,693,790,1057,1061
0500000US13183,Long County,13,19236,705,721,814,1150,1387
0500000US13185,Lowndes County,13,116436,680,685,895,1219,1411
0500000US13187,Lumpkin County,13,33009,768,773,985,1236,1678
0500000US13193,Macon County,13,21404,750,890,1017,1369,1675
0500000US13195,Madison County,13,14217,810,815,998,1348,1633
0500000US13197,Marion County,13,13107,587,591,772,949,1315
0500000US13189,McDuffie County,13,29624,825,877,995,1335,1517
0500000US13191,McIntosh County,13,8450,759,819,945,1276,1610
0500000US13199,Meriwether County,13,21080,702,707,930,1206,1281
0500000US13201,Miller County,13,5725,648,684,772,1011,1141
0500000US13205,Mitchell County,13,22072,648,684,772,940,1037
0500000US13207,Monroe County,13,27455,649,761,859,1045,1463
0500000US13209,Montgomery County,13,9069,619,623,772,1097,1290
0500000US13211,Morgan County,13,18832,814,819,1078,1328,1836
0500000US13213,Murray County,13,39789,561,614,808,1088,1344
0500000US13215,Muscogee County,13,195418,759,819,945,1276,1610
0500000US13217,Newton County,13,109835,1345,1375,1553,1890,2308
0500000US13219,Oconee County,13,39194,825,877,995,1335,1517
0500000US13221,Oglethorpe County,13,15040,825,877,995,1335,1517
0500000US13223,Paulding County,13,164440,1345,1375,1553,1890,2308
0500000US13225,Peach County,13,27502,590,670,882,1121,1234
0500000US13227,Pickens County,13,32002,1345,1375,1553,1890,2308
0500000US13229,Pierce County,13,19336,639,643,819,997,1119
0500000US13231,Pike County,13,18565,1345,1375,1553,1890,2308
0500000US13233,Polk County,13,42251,623,628,826,1052,1110
0500000US13235,Pulaski County,13,11185,623,627,772,1078,1123
0500000US13237,Putnam County,13,21906,715,719,916,1115,1560
0500000US13239,Quitman County,13,2290,602,606,772,940,1123
0500000US13241,Rabun County,13,16859,641,646,850,1060,1376
0500000US13243,Randolph County,13,6888,602,606,772,982,1037
0500000US13245,Richmond County,13,202178,750,890,1017,1369,1675
0500000US13247,Rockdale County,13,90155,1345,1375,1553,1890,2308
0500000US13249,Schley County,13,5215,602,606,772,1087,1123
0500000US13251,Screven County,13,13977,583,586,772,1091,1123
0500000US13253,Seminole County,13,8218,643,646,823,1066,1329
0500000US13255,Spalding County,13,66043,1345,1375,1553,1890,2308
0500000US13257,Stephens County,13,25934,620,624,822,1071,1315
0500000US13259,Stewart County,13,6446,583,586,772,940,1109
0500000US13261,Sumter County,13,29714,615,619,815,992,1188
0500000US13263,Talbot County,13,6245,621,669,772,1015,1315
0500000US13265,Taliaferro County,13,1596,602,606,772,940,1123
0500000US13267,Tattnall County,13,25392,648,676,772,1097,1315
0500000US13269,Taylor County,13,8126,516,606,772,964,1127
0500000US13271,Telfair County,13,15871,516,606,772,940,1037
0500000US13273,Terrell County,13,8654,735,748,880,1153,1402
0500000US13275,Thomas County,13,44545,765,769,943,1215,1373
0500000US13277,Tift County,13,40590,648,655,772,1016,1194
0500000US13279,Toombs County,13,26947,583,586,772,1084,1266
0500000US13281,Towns County,13,11815,673,687,801,1138,1364
0500000US13283,Treutlen County,13,6787,583,586,772,1059,1065
0500000US13285,Troup County,13,70095,703,708,932,1216,1323
0500000US13287,Turner County,13,7920,602,606,772,940,1037
0500000US13289,Twiggs County,13,8195,719,838,969,1207,1302
0500000US13291,Union County,13,23999,602,606,772,1097,1315
0500000US13293,Upson County,13,26329,516,674,772,1054,1093
0500000US13295,Walker County,13,69398,910,919,1067,1372,1619
0500000US13297,Walton County,13,93284,1345,1375,1553,1890,2308
0500000US13299,Ware County,13,35745,615,619,815,992,1239
0500000US13301,Warren County,13,5259,583,586,772,1005,1315
0500000US13303,Washington County,13,20316,648,684,772,1046,1204
0500000US13305,Wayne County,13,29959,583,586,772,970,1241
0500000US13307,Webster County,13,2587,602,606,772,988,1123
0500000US13309,Wheeler County,13,7897,583,685,872,1061,1171
0500000US13311,White County,13,29962,737,777,878,1093,1222
0500000US13313,Whitfield County,13,104122,590,655,862,1138,1159
0500000US13315,Wilcox County,13,8701,602,606,772,1097,1123
0500000US13317,Wilkes County,13,9797,601,605,797,1045,1071
0500000US13319,Wilkinson County,13,8945,648,684,772,943,1037
0500000US13321,Worth County,13,20346,735,748,880,1153,1402
0500000US15001,Hawaii County,15,201350,1281,1449,1901,2446,2582
0500000US15003,Honolulu County,15,979682,1563,1716,2247,3193,3827
0500000US15005,Kalawao County,15,436,1148,1304,1717,2224,2450
0500000US15007,Kauai County,15,71949,1436,1632,2148,2883,3509
0500000US15009,Maui County,15,166657,1532,1606,1986,2731,2944
0500000US16001,Ada County,16,469473,929,1059,1310,1841,2159
0500000US16003,Adams County,16,4200,655,679,860,1166,1458
0500000US16005,Bannock County,16,86742,599,681,896,1273,1526
0500000US16007,Bear Lake County,16,6054,629,633,826,1174,1407
0500000US16009,Benewah County,16,9231,637,723,952,1276,1447
0500000US16011,Bingham County,16,46246,629,633,833,1184,1342
0500000US16013,Blaine County,16,22729,807,917,1207,1615,1621
0500000US16015,Boise County,16,7625,929,1059,1310,1841,2159
0500000US16017,Bonner County,16,44688,761,766,955,1357,1627
0500000US16019,Bonneville County,16,116970,670,796,979,1391,1668
0500000US16021,Boundary County,16,12156,638,643,846,1202,1312
0500000US16023,Butte County,16,2603,620,742,913,1294,1555
0500000US16025,Camas County,16,1069,683,688,898,1276,1523
0500000US16027,Canyon County,16,223890,929,1059,1310,1841,2159
0500000US16029,Caribou County,16,7028,632,636,837,1155,1322
0500000US16031,Cassia County,16,23847,642,647,843,1198,1263
0500000US16033,Clark County,16,885,683,688,898,1276,1523
0500000US16035,Clearwater County,16,8735,675,680,895,1272,1524
0500000US16037,Custer County,16,4193,677,681,889,1263,1508
0500000US16039,Elmore County,16,27043,718,723,950,1350,1573
0500000US16041,Franklin County,16,13736,629,748,932,1325,1588
0500000US16043,Fremont County,16,13111,582,731,826,1174,1407
0500000US16045,Gem County,16,17771,770,822,1082,1447,1635
0500000US16047,Gooding County,16,15280,690,699,907,1193,1430
0500000US16049,Idaho County,16,16511,631,717,944,1227,1586
0500000US16051,Jefferson County,16,29238,670,796,979,1391,1668
0500000US16053,Jerome County,16,24074,666,757,996,1391,1647
0500000US16055,Kootenai County,16,161676,838,1007,1228,1745,2092
0500000US16057,Latah County,16,40052,619,680,863,1226,1470
0500000US16059,Lemhi County,16,7929,637,641,844,1142,1431
0500000US16061,Lewis County,16,3850,629,639,826,1174,1401
0500000US16063,Lincoln County,16,5342,629,663,826,1174,1388
0500000US16065,Madison County,16,39725,805,806,930,1322,1584
0500000US16067,Minidoka County,16,20817,632,691,831,1181,1409
0500000US16069,Nez Perce County,16,40468,674,784,1008,1433,1717
0500000US16071,Oneida County,16,4429,720,725,946,1344,1604
0500000US16073,Owyhee County,16,11724,929,1059,1310,1841,2159
0500000US16075,Payette County,16,23705,702,707,930,1284,1385
0500000US16077,Power County,16,7635,585,665,875,1244,1490
0500000US16079,Shoshone County,16,12700,572,663,855,1199,1456
0500000US16081,Teton County,16,11776,896,901,1081,1536,1841
0500000US16083,Twin Falls County,16,86198,671,762,1003,1401,1659
0500000US16085,Valley County,16,11085,712,828,935,1225,1586
0500000US16087,Washington County,16,10128,709,714,940,1190,1360
0500000US17001,Adams County,17,65670,569,636,837,1063,1124
0500000US17003,Alexander County,17,6011,597,680,871,1238,1372
0500000US17005,Bond County,17,16520,518,670,774,1030,1169
0500000US17007,Boone County,17,53293,625,710,935,1262,1309
0500000US17009,Brown County,17,6599,531,588,774,942,1080
0500000US17011,Bureau County,17,32878,544,618,814,994,1128
0500000US17013,Calhoun County,17,4782,748,795,999,1294,1512
0500000US17015,Carroll County,17,14398,531,611,774,942,1187
0500000US17017,Cass County,17,12324,531,588,774,1010,1143
0500000US17019,Champaign County,17,210006,866,871,1030,1335,1384
0500000US17021,Christian County,17,32705,584,622,819,1002,1100
0500000US17023,Clark County,17,15602,558,637,813,1050,1135
0500000US17025,Clay County,17,13217,531,600,774,942,1042
0500000US17027,Clinton County,17,37549,748,795,999,1294,1512
0500000US17029,Coles County,17,51065,540,614,808,1098,1106
0500000US17031,Cook County,17,5169517,1158,1255,1440,1827,2172
0500000US17033,Crawford County,17,18833,531,620,774,989,1318
0500000US17035,Cumberland County,17,10787,531,588,774,942,1040
0500000US17039,De Witt County,17,104588,734,846,1098,1560,1870
0500000US17037,DeKalb County,17,15764,531,589,774,1100,1318
0500000US17041,Douglas County,17,19551,652,656,820,1072,1144
0500000US17043,DuPage County,17,926005,1158,1255,1440,1827,2172
0500000US17045,Edgar County,17,17272,531,685,774,964,1142
0500000US17047,Edwards County,17,6431,531,651,774,1017,1318
0500000US17049,Effingham County,17,34151,599,603,774,1100,1152
0500000US17051,Fayette County,17,21418,567,670,774,951,1040
0500000US17053,Ford County,17,13155,595,607,792,964,1064
0500000US17055,Franklin County,17,38688,518,588,774,972,1040
0500000US17057,Fulton County,17,34654,622,626,824,1014,1354
0500000US17059,Gallatin County,17,4983,531,661,774,1044,1080
0500000US17061,Greene County,17,12988,541,599,789,960,1086
0500000US17063,Grundy County,17,50798,848,947,1247,1596,1675
0500000US17065,Hamilton County,17,8151,531,653,774,985,1080
0500000US17067,Hancock County,17,17820,531,644,774,1032,1189
0500000US17069,Hardin County,17,3890,531,588,774,942,1080
0500000US17071,Henderson County,17,6737,579,668,774,1076,1080
0500000US17073,Henry County,17,49032,606,733,906,1193,1353
0500000US17075,Iroquois County,17,27437,584,588,774,998,1042
0500000US17077,Jackson County,17,57517,574,652,858,1114,1265
0500000US17079,Jasper County,17,9547,531,642,774,1042,1080
0500000US17081,Jefferson County,17,37774,642,647,851,1064,1143
0500000US17083,Jersey County,17,21776,748,795,999,1294,1512
0500000US17085,Jo Daviess County,17,21429,578,644,774,979,1040
0500000US17087,Johnson County,17,12391,592,669,875,1065,1196
0500000US17089,Kane County,17,531756,1158,1255,1440,1827,2172
0500000US17091,Kankakee County,17,109924,715,813,1070,1458,1541
0500000US17093,Kendall County,17,127583,1085,1092,1438,2044,2075
0500000US17095,Knox County,17,50052,547,588,774,1012,1040
0500000US17097,Lake County,17,699682,1158,1255,1440,1827,2172
0500000US17099,LaSalle County,17,108998,669,673,886,1200,1274
0500000US17101,Lawrence County,17,15830,531,588,774,1009,1101
0500000US17103,Lee County,17,34204,531,650,774,1100,1145
0500000US17105,Livingston County,17,35757,630,644,834,1098,1139
0500000US17107,Logan County,17,28818,653,657,837,1111,1142
0500000US17115,Macon County,17,30107,545,650,794,1078,1232
0500000US17117,Macoupin County,17,307291,1158,1255,1440,1827,2172
0500000US17119,Madison County,17,172164,698,793,987,1394,1583
0500000US17121,Marion County,17,104688,599,701,859,1195,1272
0500000US17123,Marshall County,17,45243,584,588,774,1029,1147
0500000US17125,Mason County,17,264403,748,795,999,1294,1512
0500000US17127,Massac County,17,37524,519,627,774,1013,1041
0500000US17109,McDonough County,17,11562,639,707,896,1164,1211
0500000US17111,McHenry County,17,13486,531,629,774,980,1057
0500000US17113,McLean County,17,14041,539,662,806,1093,1125
0500000US17129,Menard County,17,12261,609,741,911,1194,1254
0500000US17131,Mercer County,17,15503,606,733,906,1193,1353
0500000US17133,Monroe County,17,34444,748,795,999,1294,1512
0500000US17135,Montgomery County,17,28598,582,594,774,1027,1048
0500000US17137,Morgan County,17,34012,548,607,799,1005,1231
0500000US17139,Moultrie County,17,14557,531,589,774,1100,1227
0500000US17141,Ogle County,17,50793,611,657,865,1101,1162
0500000US17143,Peoria County,17,181111,639,707,896,1164,1211
0500000US17145,Perry County,17,21092,531,590,774,1100,1195
0500000US17147,Piatt County,17,16412,866,871,1030,1335,1384
0500000US17149,Pike County,17,15571,584,588,774,942,1105
0500000US17151,Pope County,17,4177,531,685,774,998,1080
0500000US17153,Pulaski County,17,5414,618,621,774,1089,1318
0500000US17155,Putnam County,17,5720,533,645,797,1044,1112
0500000US17157,Randolph County,17,31973,518,588,774,1018,1258
0500000US17159,Richland County,17,15677,557,685,774,1063,1204
0500000US17161,Rock Island County,17,142801,606,733,906,1193,1353
0500000US17165,Saline County,17,261186,748,795,999,1294,1512
0500000US17167,Sangamon County,17,23735,531,588,774,1044,1048
0500000US17169,Schuyler County,17,195963,609,741,911,1194,1254
0500000US17171,Scott County,17,6897,531,671,774,943,1315
0500000US17173,Shelby County,17,4982,531,614,774,948,1115
0500000US17163,St Clair County,17,21623,531,588,774,979,1154
0500000US17175,Stark County,17,5393,639,707,896,1164,1211
0500000US17177,Stephenson County,17,44683,522,588,774,985,1165
0500000US17179,Tazewell County,17,132524,639,707,896,1164,1211
0500000US17181,Union County,17,16829,578,593,774,1029,1200
0500000US17183,Vermilion County,17,76704,646,667,878,1112,1179
0500000US17185,Wabash County,17,11390,547,621,818,1084,1142
0500000US17187,Warren County,17,16981,518,623,774,1100,1150
0500000US17189,Washington County,17,13967,578,681,843,1026,1177
0500000US17191,Wayne County,17,16309,531,588,774,956,1080
0500000US17193,White County,17,13712,518,646,774,1036,1040
0500000US17195,Whiteside County,17,55583,557,628,826,1005,1110
0500000US17197,Will County,17,689704,1158,1255,1440,1827,2172
0500000US17199,Williamson County,17,66929,672,676,890,1182,1479
0500000US17201,Winnebago County,17,283635,625,710,935,1262,1309
0500000US17203,Woodford County,17,38503,639,707,896,1164,1211
0500000US18001,Adams County,18,35544,576,628,826,1085,1144
0500000US18003,Allen County,18,375520,658,743,911,1161,1266
0500000US18005,Bartholomew County,18,83280,899,919,1038,1373,1516
0500000US18007,Benton County,18,8695,794,917,1071,1323,1661
0500000US18009,Blackford County,18,11926,576,727,826,1056,1351
0500000US18011,Boone County,18,66875,771,897,1065,1397,1671
0500000US18013,Brown County,18,15093,771,897,1065,1397,1671
0500000US18015,Carroll County,18,20137,651,655,862,1063,1158
0500000US18017,Cass County,18,37727,677,681,826,1102,1110
0500000US18019,Clark County,18,117410,776,876,1052,1395,1602
0500000US18021,Clay County,18,26231,647,684,860,1047,1294
0500000US18023,Clinton County,18,32186,600,682,898,1105,1206
0500000US18025,Crawford County,18,10582,576,651,826,1083,1110
0500000US18027,Daviess County,18,33277,645,649,854,1073,1147
0500000US18029,Dearborn County,18,49612,731,839,1093,1464,1645
0500000US18031,Decatur County,18,26587,671,732,963,1172,1294
0500000US18033,DeKalb County,18,43193,576,628,826,1005,1120
0500000US18035,Delaware County,18,114461,643,693,851,1148,1203
0500000US18037,Dubois County,18,42534,576,628,826,1094,1407
0500000US18039,Elkhart County,18,205184,734,770,986,1261,1325
0500000US18041,Fayette County,18,23068,558,634,835,1016,1122
0500000US18043,Floyd County,18,77879,776,876,1052,1395,1602
0500000US18045,Fountain County,18,16456,576,645,826,1025,1242
0500000US18047,Franklin County,18,22750,623,707,930,1261,1402
0500000US18049,Fulton County,18,20069,580,639,832,1013,1118
0500000US18051,Gibson County,18,33711,690,694,826,1105,1110
0500000US18053,Grant County,18,66055,592,658,826,1068,1251
0500000US18055,Greene County,18,32174,584,632,826,1132,1231
0500000US18057,Hamilton County,18,330455,771,897,1065,1397,1671
0500000US18059,Hancock County,18,76614,771,897,1065,1397,1671
0500000US18061,Harrison County,18,40164,776,876,1052,1395,1602
0500000US18063,Hendricks County,18,166806,771,897,1065,1397,1671
0500000US18065,Henry County,18,48158,648,652,826,1071,1128
0500000US18067,Howard County,18,82486,682,714,877,1194,1313
0500000US18069,Huntington County,18,36351,558,666,826,1049,1269
0500000US18071,Jackson County,18,44077,714,723,952,1159,1279
0500000US18073,Jasper County,18,33433,737,741,976,1256,1311
